open,high,low,close,volume,quote_volume,num,initiative_vol,initiative_quote_vol
3991.62,4024.58,3968.0,4016.96,8539.625900000001,34175205.318911,20833.0,4042.3878,16184775.976842001
4016.96,4036.36,3994.35,3995.61,5004.214099999999,20136148.501022,10576.0,2672.2573,10757404.434074
3995.59,4000.9,3971.82,3976.28,4749.8718,18922968.041307002,12420.0,2226.7455,8872239.026765998
3976.73,3998.55,3962.48,3974.26,6855.0437999999995,27257404.376437,15045.0,3208.4431999999997,12757969.790947001
3973.78,3995.69,3956.44,3990.78,5992.98,23777230.672899,14394.0,2851.1040000000003,11316863.820207
3990.78,4000.63,3966.0,3999.35,5300.7485,21134328.323381,11328.0,2748.8188,10961323.931444999
3999.35,4001.83,3962.42,3978.74,5388.8045,21454379.680779,10578.0,2462.8637,9802905.21723
3978.03,4025.08,3973.01,4009.17,7390.8223,29550519.046007,16237.0,3903.0527,15606354.006344
4008.67,4042.86,3998.0,4014.32,8164.2266,32842587.539185002,16540.0,4489.826,18063775.970026
4014.79,4068.76,4011.43,4065.34,7979.9247,32281634.142827,16965.0,4403.9517,17812864.124981
4065.34,4102.9,4055.84,4085.33,12436.9085,50784573.707464,24698.0,6881.217200000001,28098130.115441002
4085.33,4104.61,4076.2,4085.01,4957.243700000001,20276234.736724,11367.0,2655.1591999999996,10861221.16199
4085.0,4097.48,4063.23,4071.65,4642.4818,18934709.164011,9123.0,2049.8419,8358754.764568
4071.65,4073.63,4061.31,4068.68,2581.9125999999997,10500772.570393,6466.0,1111.0881,4518648.091446999
4068.7,4074.16,4042.04,4045.78,5637.2733,22867614.827129,10895.0,2467.4019,10008602.49895
4045.78,4059.85,4034.53,4037.17,6203.1035,25082638.639111996,10895.0,3204.2349000000004,12956330.684984999
4037.37,4074.54,4032.07,4069.24,4465.374400000001,18114655.189398,8542.0,2228.154,9037489.75402
4069.2,4069.62,4040.0,4040.0,4470.908,18105739.907892,8097.0,2343.4108,9490780.248425001
4040.14,4045.61,3997.38,4000.0,9154.4557,36755712.79339799,17557.0,4489.9920999999995,18026721.836962
3999.99,4015.0,3986.74,4014.04,8179.4283000000005,32741602.816370998,16190.0,4312.2161,17261787.402
4014.04,4026.8,4001.0,4001.01,5078.8705,20386266.838786,8796.0,2613.7258,10491596.294918
4001.01,4007.01,3987.86,3998.78,5110.7112,20437641.724021,9416.0,2579.0553,10312665.070538
3998.78,4005.0,3978.15,4004.81,5722.7878,22834472.921156,12337.0,2673.8118,10669041.259868
4004.82,4029.99,4000.87,4022.25,4886.8487,19630129.236666,9422.0,2731.0285,10972310.418041
4022.26,4042.84,4011.66,4033.17,3319.2463,13380789.370599,9051.0,2003.6435000000001,8077129.882356
4033.16,4048.46,4030.27,4046.63,3082.5416999999998,12451490.773782,6944.0,1486.7867999999999,6005703.944761001
4046.64,4053.45,4039.31,4048.41,2634.7404,10661970.244709,6670.0,1434.3569,5804203.0563590005
4048.41,4054.83,4046.45,4052.12,950.6469,3851852.951973,2062.0,480.7291,1947529.964551
